0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.019518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01534,0,0,0,0,0,0,0,0,0,0.034005,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.018164,0.050098,0,0,0.01584,0.066846,0,0,0,0,0.01681,0,0,0,0.051654,0,0,0,0,0.025035,0.058762,0,0,0,0,0.015781,0.015263,0,0.022803,0.057583,0,0.018599,0,0,0,0.0037431,0,0,0,0,0,0,0,0,0.040833,0,0.059404,0.02785,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0078866,0,0,0,0,0,0.01503,0,0,0.014915,0,0.0057421,0,0,0,0,0,0,0,0,0.019943,0,0,0.011457,0,0,0,0,0,0,0.0066586,0,0,0.038647,0,0,0.018399,0
0.13477,0.16778,0.18596,0.14644,0.18362,0.1629,0.16473,0.17242,0.18271,0.18753,0.18536,0.18287,0.16499,0.19201,0.17335,0.17168,0.17016,0.1495,0.18216,0.18473,0.16268,0.19088,0.14958,0.14236,0.16323,0.14445,0.17966,0.15495,0.17792,0.18344,0.17578,0.18426,0.19203,0.17527,0.18941,0.13883,0.17032,0.13259,0.15607,0.1565,0.1274,0.19853,0.17737,0.1967,0.21149,0.15866,0.13473,0.18976,0.17665,0.17668
0.083418,0.069191,0.085143,0.043438,0,0.070193,0.045227,0.032057,0.047184,0.064678,0.047111,0.065403,0.068674,0.1236,0.044904,0.077099,0.076079,0.11301,0.044297,0.11255,0.036189,0.070068,0.02377,0.061265,0.073222,0.064812,0.063684,0.043582,0.079138,0.05322,0.045372,0.07329,0.02867,0.067884,0.023567,0.035724,0,0.071927,0.051743,0.018252,0.055569,0.060632,0.074715,0.077695,0.074654,0.037013,0.078193,0.052442,0.040258,0.054512
