0.0138,0.018608,0.010679,0.020654,0.017553,0.016739,0.0072383,0.020268,0.015584,0.008405,0.014258,0.0065067,0.00652,0.022928,0.024812,0.018275,0.0054311,0.0079431,0.009308,0.0086114,0.014963,0.016273,0.017233,0.024588,0.019908,0.019811,0.01233,0.024626,0.0089194,0.01114,0.013853,0.021036,0.022559,0.016874,0.023083,0.023483,0.023869,0.0055261,0.019882,0.022242,0.01054,0.011349,0.015334,0.013498,0.017873,0.013278,0.010482,0.022302,0.0094989,0.019855,0.0080287,0.0096216,0.018994,0.019789,0.0064825,0.016236,0.016399,0.0077607,0.012137,0.017727,0.021312,0.021505,0.016618,0.0076907,0.020688,0.010497,0.0086804,0.015449,0.013673,0.013827,0.0145,0.016106,0.023102,0.0096297,0.017575,0.012149,0.024333,0.0094342,0.016672,0.020613,0.0076136,0.0073512,0.01343,0.0069072,0.0083788,0.022287,0.022234,0.016664,0.02273,0.0055832,0.013976,0.019995,0.011835,0.012688,0.0063325,0.021758,0.020691,0.017935,0.009903,0.018691,0.010201,0.024764,0.018482,0.023552,0.019327,0.024629,0.023659,0.010627,0.01174,0.011874,0.012147,0.0071043,0.010399,0.0075594,0.016139,0.01095,0.013645,0.017715,0.010748,0.015938,0.02308,0.015184,0.015895,0.018522,0.020867,0.0072737,0.015726,0.020101,0.0064566,0.0068976,0.013289,0.011761,0.0060643,0.015902,0.016419,0.0075267,0.013767,0.014868,0.013663,0.021172,0.0075112,0.01215,0.0052517,0.013383,0.015401,0.0071608,0.0079031,0.0064427,0.015447,0.024146,0.0065893,0.018931,0.0090412,0.012204,0.020001,0.016049,0.005947,0.011628,0.01787,0.013412,0.0064766,0.018573,0.022324,0.016587,0.01001,0.022993,0.024168,0.014164,0.022616,0.014811,0.023382,0.013569,0.013096,0.012198,0.0053762,0.012742,0.024298,0.019052,0.023458,0.0072417,0.0077753,0.016579,0.014382,0.024074,0.014018,0.022563,0.017687,0.0060023,0.0085397,0.025134,0.023269,0.020681,0.011513,0.0060436,0.022132,0.010355,0.021951,0.0065402,0.011256,0.016099
0.029249,0.033157,0.033628,0.028461,0.021444,0.017635,0.034052,0.02259,0.015962,0.024375,0.020276,0.034063,0.022215,0.01725,0.030503,0.030632,0.033265,0.025329,0.034791,0.037143,0.022651,0.025045,0.030943,0.024777,0.026914,0.024121,0.031819,0.024951,0.019282,0.017776,0.03077,0.024487,0.021665,0.016818,0.033111,0.033845,0.021481,0.029908,0.01687,0.02228,0.023003,0.018935,0.029622,0.016038,0.030034,0.024653,0.031006,0.032928,0.027946,0.029896,0.033431,0.020098,0.033199,0.025873,0.03095,0.020787,0.033951,0.032847,0.033703,0.034021,0.027745,0.017559,0.017511,0.026936,0.035576,0.022862,0.025126,0.021033,0.02848,0.032251,0.0335,0.01891,0.019672,0.036701,0.030526,0.029793,0.037486,0.026241,0.032798,0.01966,0.025636,0.016658,0.032697,0.031635,0.026764,0.023536,0.034294,0.037635,0.026995,0.028403,0.023125,0.032668,0.029733,0.030688,0.025922,0.02722,0.027813,0.023508,0.021373,0.023897,0.016343,0.017997,0.021454,0.030911,0.015744,0.024082,0.02694,0.029782,0.034143,0.027646,0.021133,0.019359,0.033788,0.028183,0.020953,0.027432,0.026732,0.022897,0.022661,0.029869,0.034786,0.018124,0.016516,0.022709,0.028,0.027731,0.035077,0.032958,0.03143,0.021707,0.023258,0.032234,0.029654,0.019676,0.022664,0.023593,0.024198,0.022085,0.018781,0.03287,0.021891,0.025061,0.029236,0.022627,0.022491,0.032554,0.019782,0.0333,0.019528,0.031312,0.035116,0.033903,0.019633,0.03305,0.022009,0.017916,0.028011,0.029916,0.026302,0.032244,0.016752,0.021238,0.030366,0.016378,0.026696,0.023246,0.019117,0.023064,0.031077,0.02853,0.034502,0.017696,0.03005,0.035842,0.029835,0.021387,0.024935,0.020883,0.029158,0.020698,0.033235,0.020712,0.032473,0.021943,0.032687,0.016256,0.026871,0.024586,0.021936,0.020193,0.028528,0.034828,0.019754,0.027385,0.026328,0.028259,0.031265,0.033953,0.024474,0.016149
0.0011707,0.0006279,0.0042164,6.6329e-05,0.0067997,0.0084144,0.0062831,0.00051028,0.0094996,0,0,0,0,0,0.0046938,0.0082724,0.0079953,0.0082142,0.0013471,0,0.0036559,0.0045923,0,0,0,0.0031918,0.0025467,0,0,0,0,0.002893,0.0043169,0,0,0,0,0.0079939,0,0,0.001104,0,0,0.0040832,0,0.0026191,0,0.0058632,0.0020675,0,0.0062245,0.0069003,0,0.0024199,0.0018,0,0,0,0,0,0.0019121,0,0.0061663,0.0066244,0,0.0089903,0.0087972,0.0080516,0,0.003105,0,0,0,0.0055919,0.00012058,0,0,0,0.0092748,0,0.004416,0,0.0024393,0.0058093,0,0.0057694,0.0023237,0,0,0.0031358,0.0031421,0.0058473,0,0,0.00714,0.0029584,0,0.0033475,0,0.0097933,0.006638,0,0,0,0.006822,0.0084219,0.004356,0.0028483,0.0024711,0.0086842,0,0,0.004793,0,0.0061396,0.005451,0.0073941,0,0,0.0054019,0,0.0052066,0.0086065,0.0078911,0,0.0029595,0.0073221,0.0039648,0.004606,0.0090362,0.0056856,0,0.0089716,0,0.007815,0.0059928,0.0072313,0.0084988,0,0.0091169,0.0087846,0.0033904,0.0089828,0,0.0063325,0.0046347,0.00041408,0.0016746,0,0.0094962,0.0067639,0,0.0025353,0.0008717,0,0,0.0027265,0.0014181,0,0.0063419,0.0061792,0,0.0041765,0.0065167,0,0.003495,0,0.00126,0.0019613,0,0,0.0038309,0,0,0,0.0075258,0.0014308,0.0042626,0.00093298,0,0,0,0.0003109,0,0.006992,0.002396,0,0,0.0041592,0.0026169,0.0081724,0,0,0.005057,0.0026722,0,0.0061001,0,0,0
0.0079001,0.0060461,0.015859,0.0021089,0.020297,0.006134,0.01265,0.015619,0.0012928,0.0073741,0.013372,0.015833,0.017091,0.0099445,0.011307,0.015054,0.012469,0.0074136,0.0089473,0.016619,0.0023923,0.019354,0.010346,0.0016905,0.017733,0.01593,0.007337,0.0094946,0.0029781,0.012206,0.0083318,0.016345,0.017228,0.012224,0.0093078,0.003886,0.002218,0.013463,0.01375,0.0022769,0.014209,0.01876,0.0018896,0.018592,0.016014,0.019779,0.013401,0.0082211,0.0032289,0.0023299,0.017934,0.017829,0.00694,0.0075076,0.017811,0.014709,0.0036759,0.020074,0.014658,0.0086879,0.016105,0.015158,0.013209,0.0053871,0.0013177,0.0045789,0.01955,0.019337,0.018967,0.0090795,0.0061092,0.012025,0.0025302,0.019078,0.018772,0.0059559,0.011474,0.0026858,0.013813,0.010035,0.012029,0.0098232,0.0052678,0.0030334,0.015259,0.0095775,0.003743,0.017404,0.01414,0.0057893,0.016659,0.016053,0.0055321,0.0070951,0.018413,0.015874,0.020185,0.0044219,0.01331,0.0087546,0.011932,0.0033907,0.019932,0.020443,0.014906,0.0013048,0.010776,0.019845,0.019842,0.016239,0.008435,0.016509,0.0039667,0.0057628,0.0042817,0.0048981,0.012809,0.016034,0.013025,0.012223,0.015312,0.007272,0.012444,0.0062923,0.014623,0.013012,0.0062569,0.0026451,0.0095887,0.010987,0.013488,0.017171,0.017891,0.0076458,0.012597,0.0188,0.0051782,0.0054812,0.0027644,0.003591,0.002919,0.014752,0.013557,0.016547,0.006012,0.015489,0.015191,0.0013,0.0096281,0.0024571,0.0079629,0.020041,0.017674,0.0068377,0.0045372,0.012021,0.017725,0.014378,0.018978,0.0020528,0.016791,0.017851,0.012193,0.0047125,0.016961,0.01148,0.0012574,0.010326,0.0085315,0.016587,0.0020281,0.0058489,0.0076046,0.0051014,0.020235,0.014767,0.015416,0.0037182,0.0065317,0.011343,0.016938,0.015811,0.0038849,0.0080176,0.018285,0.0063959,0.018111,0.01761,0.013282,0.0043571,0.0027413,0.019277,0.0034525,0.012068,0.0054274,0.018077,0.015652,0.0090777,0.0078613,0.012832
0.013787,0,0,0.0073045,0.0037673,0.013293,0.0053333,0.003523,0.005495,0.015056,0,0.0041224,0.013651,0,0.0061655,0.011935,0.0055826,0.011901,0.010541,0.013915,0,0.0067573,0.0041183,0.0062001,0.0038312,0.012732,0,0.0048713,0.0062678,0.0011315,0.013653,0.011784,0.010612,0.011405,0.011598,0.001717,0.0087343,0.0097552,0.001975,0.011194,0.0095322,0,0.010641,0.0046651,0.0028747,0,0,0.0074289,0,0.0031263,0.013042,0.011153,0,0.0035636,0.014944,0.0041847,0.00052337,0,0.012416,0.0053321,0.013237,0.012232,0.010994,0,0.0072523,0.0019472,0.010898,0.00088617,0.0080836,0.0052999,0,0.0093267,0,0.0090332,0.012074,0.014551,0.0094885,0.012926,0,0.0039893,0.012902,0.01148,0.0082369,0.0013029,0.0018485,0.0025511,0.010982,0.014276,0.0075673,0,0.0066529,0.0019721,0.0089404,0,0,0.010879,0.01256,0.0014233,0.0010797,0.0031681,0.010239,0.0088017,0.0023326,0.0019379,0.01238,0.007026,0.0068684,0.012959,0,0.012097,0.0056771,0.0049135,0,0.014292,0.00063738,0,0.0028673,0.0046224,0.014661,0.010016,0,0.0033891,0,0.0051457,0,0.014325,0.0078007,0.00056443,0.0069744,0.011943,0.0036236,0.01253,0.0048836,0.0083972,0.010777,0.0094649,0.00089191,0.010395,0.010386,0.013414,0,0.0095982,0.004199,0.00043569,0.0040562,0.010463,0.0051373,0.0067438,0.01007,0.01438,0.0026252,0.0060958,0.015359,0.006282,0.0073257,0.00050513,0.0045041,0.0045313,0.0029513,0.0058916,0.0042229,0.0091034,0.012759,0.0070382,0,0.011206,0.0045685,0.0033895,0,0.0028054,0.0020131,0.00018951,0,0.00074209,0.0075799,0.0023618,0.005715,0,0.011703,0,0.0068011,0.0085712,0.0045509,0.0042701,0.013773,0.0059313,0.010557,0.0041587,0.0035061,0.015283,0.0058127,0,0.0070749,0.013083,0.00066711,0.0056742,0.011167,0.0037068,0.0032018,0.002966
0.0040495,0,0.0078926,0.0074385,0,0.0045499,0.010854,0,0.01181,0,0,0,0,3.4046e-05,0,0,0,0.0083499,0,0,0,0.0091084,0,0.002289,0.0032688,0.012145,0,0.0068431,0,0,0.0083362,0,0,0.0082873,0.012552,0,0,0.0040944,0.010275,0.010745,0.007087,0.0041526,0,0.011172,0.0020383,0.0048059,0.0059136,0.0092791,0,0,0.011061,0.0097253,0,0,0.0085438,0,0.012225,0.010726,0.0084271,0,0,0.0066567,0,0.01297,0.0078251,0,0.00233,0.0092897,0.010299,0.0051987,0.0001828,0.0047335,0,0,0,0.0097877,0,0.010905,0.0050512,0.0030071,0.0041641,0,0.0097168,0,0.011368,0.0054576,0,0,0.0074599,0.00017301,0,0,0.01114,0.0025502,0,0.0048609,0,0,0.0086424,0,0.0018072,0.0068784,0.009794,0,0,0.012595,0.0071529,0.010451,0.0017741,0.00043045,0.0009363,0.0036418,0.0065561,0.0088743,0,0,0.0082404,0,0.0031568,0,0,0.0010909,0.0067221,0.00081625,0.0061641,0.0043437,0.011494,0,0.003913,0.0082063,0.00026077,0.0019941,0.0065289,0.0032772,0.0031608,0.009307,0,0.0025834,0.0034599,0,0,0.010751,0.0025656,0.0089464,0.0043461,0.0056144,0,0.0067306,0.0082392,0,0.010023,0,0.0079036,0.0070023,0.00059195,0,0.0010011,0.00030641,0.0040473,6.9248e-05,0.0041518,0,0.0016916,0.00015696,0.002181,0,0.0082509,0.0077277,0.0052196,0.0024953,0,0,0,0.0085312,0.011594,0.012096,0.0056656,0,0.0084923,0.0043509,0.010698,0.0089557,0,0,0,0,0.0087845,0,0.0080425,0.0029747,0.0080224,0.0078869,0.012106,0.0028059,0,0.0012291,0.002855,0.011577,0.0004475,0.0010832
0.010878,0.0053874,0.0066021,0.0036105,0.0051358,0.0094918,0.015066,0,0.0081489,0.0080493,0.0027546,0.013196,0.012484,0.0023779,0.00017493,0.0064092,0,0.014917,0.0016944,0,0,0,0.011732,0.010838,0.0030767,0.01334,0.016461,0.00081435,0.011034,0.016474,0.0094236,0.0025121,0.0051151,0.0062879,0.0032134,0,0.014836,0.00060986,0.005043,0.0022864,0.0014667,0.0082005,0.0083946,0,0.0029008,0.0051241,0.0035654,0.015426,0.010624,0.011173,0,0.008259,0.0045504,0.013199,0.0013167,0.0047036,0.015817,0.014078,0.0139,0.011925,0,0.012267,0.0014953,0.0047376,0,0.0036969,0.017372,0.01095,0.0032902,0.012639,0.0014723,0.0077181,0.0077184,0,0.011244,0.001191,0,0.0074792,0.0057942,0.0054679,0,0.012645,0.0088956,2.4717e-05,0.01431,0.0063604,0,0,0.0026457,0.0020242,0.0027872,0.0094902,0.0072671,0.010914,0,0.011391,0.012825,0.0019161,0.011042,0.0065733,0.011889,0.012703,0,0.0053819,0.0063613,0.015884,0.014098,0.010832,0,0.0015855,0.01398,0.016785,0.00040916,0.0017805,0,0.016584,0.015221,0.0059499,0.016306,0.0094412,0,0.0032447,0.01481,0.01128,0.0081066,0.014458,0.0048243,0.015327,0.01428,0.015542,0.0032631,0.0068459,0.0067825,0.013258,0.0017714,0.0063523,0.013036,0.013896,0.014633,0,0.0060418,0.012946,0.013087,0.0042066,0.0028789,0.011324,0.0089038,0.01088,0.011948,0,0.0014957,0,0.0014093,0.012024,0.0054416,0.0093065,0.011946,0.0050125,0.0015012,0.013676,0.0040721,0.00094015,0.01424,0.0033339,0.0090491,0.0015741,0,0.014174,0,0,0,0.016071,0.0014,0.0061553,0.013546,0.0058229,0.0059972,0.0056249,0.0066339,0.0082847,0.0024015,0,0.0049614,0.0077566,0.011909,0.0084072,0.009408,0.0073205,0.0048076,0.0080863,0.013186,0.012452,0.0026007,0.0035293,0.011458,0.00017835,0.0026415,0.0060027,0.013857,0.01294
0.0087962,0.020244,0.0071356,0.01154,0.01388,0.018914,0.017033,0.011417,0.0026551,0.0065798,0.021482,0.0088561,0.0087222,0.0047959,0.015761,0.0099803,0.011442,0.0089821,0.0043191,0.003032,0.010207,0.019003,0.012878,0.0090608,0.017179,0.016697,0.016198,0.0074367,0.0060075,0.0050554,0.0077627,0.0033284,0.01885,0.011253,0.0055805,0.018252,0.0049719,0.011257,0.018483,0.016552,0.0091621,0.0029364,0.013397,0.015999,0.018264,0.010039,0.021794,0.014528,0.020263,0.0097201,0.011399,0.0049698,0.0065882,0.016291,0.0038133,0.019538,0.014164,0.0116,0.019185,0.019594,0.010751,0.01078,0.018274,0.017325,0.01116,0.012131,0.0099773,0.011608,0.016644,0.0071419,0.00796,0.0087637,0.02145,0.0030197,0.014127,0.0054969,0.020905,0.0026529,0.013264,0.016006,0.0072279,0.016196,0.017158,0.0065796,0.010979,0.01674,0.0091669,0.017159,0.0029499,0.0055113,0.016363,0.0034296,0.01356,0.0057408,0.014438,0.01289,0.014041,0.010138,0.020583,0.016622,0.011907,0.0084319,0.0086948,0.013397,0.0089699,0.0098664,0.0176,0.011789,0.0097903,0.01363,0.016993,0.0086138,0.016949,0.014466,0.011896,0.013235,0.0096424,0.016786,0.016503,0.013487,0.018949,0.013635,0.012686,0.010726,0.0037978,0.0106,0.010795,0.020461,0.0036397,0.0070667,0.018395,0.005375,0.015394,0.0087599,0.011688,0.021678,0.002824,0.0093951,0.011911,0.0090022,0.021975,0.0083636,0.020369,0.0052089,0.01303,0.017603,0.011939,0.0028476,0.011031,0.0038214,0.019613,0.0086829,0.019689,0.020349,0.014809,0.021111,0.0050262,0.0028235,0.0096523,0.0048,0.010798,0.013846,0.010136,0.019779,0.01812,0.014232,0.0064581,0.0084447,0.013362,0.0095172,0.0052576,0.015865,0.014391,0.019191,0.02198,0.01631,0.021288,0.019424,0.012593,0.011794,0.0061768,0.021845,0.02113,0.0041032,0.012013,0.013953,0.010521,0.018955,0.01768,0.0056479,0.021125,0.0077269,0.0042445,0.0039049,0.0051236,0.012749,0.018317,0.013622,0.022526,0.017075
0.0061585,0.0070256,0.014007,0.013074,0.0098571,0.015706,0.019139,0.0093849,0.010043,0.016384,0.016979,0.019279,0.0086903,0.01565,0.0063608,0.014652,0.017244,0.010877,0.021035,0.021676,0.013555,0.022878,0.018285,0.012095,0.0064897,0.0060852,0.012469,0.024216,0.017743,0.010415,0.0094354,0.018063,0.015253,0.011204,0.019761,0.010173,0.0084353,0.0069702,0.018007,0.0072609,0.023659,0.0056774,0.013218,0.015131,0.0050705,0.016878,0.0089112,0.0081496,0.0076961,0.023385,0.01685,0.0094749,0.0050304,0.018033,0.022765,0.012827,0.010297,0.012331,0.0058975,0.010955,0.015185,0.008948,0.017632,0.011402,0.017726,0.017032,0.017292,0.019825,0.022354,0.012085,0.013672,0.022928,0.012894,0.022759,0.0075522,0.022739,0.0057967,0.016879,0.021021,0.0092326,0.022866,0.018314,0.015775,0.0081978,0.019082,0.0046193,0.022901,0.021302,0.011872,0.011753,0.0094782,0.017543,0.014357,0.020889,0.017053,0.017564,0.011272,0.011954,0.012882,0.014105,0.0057115,0.021758,0.013785,0.015025,0.01972,0.018215,0.016328,0.019369,0.02411,0.021067,0.0097297,0.018483,0.020538,0.010708,0.01129,0.024497,0.010835,0.0078507,0.011414,0.013156,0.015724,0.019992,0.019067,0.016704,0.0072323,0.0087104,0.0047696,0.021921,0.0051141,0.016969,0.0056371,0.025304,0.0091962,0.022255,0.020164,0.01273,0.0061832,0.012381,0.0079242,0.01567,0.020942,0.01292,0.019992,0.018634,0.012504,0.01237,0.0059217,0.016837,0.017636,0.0064952,0.0048089,0.0054148,0.012057,0.020524,0.02294,0.022116,0.016184,0.016979,0.0057018,0.018497,0.008423,0.011037,0.01434,0.021769,0.01251,0.02246,0.005725,0.013932,0.020869,0.016868,0.013707,0.017463,0.020865,0.020424,0.017192,0.014013,0.012543,0.011608,0.018041,0.017674,0.013412,0.0058463,0.0064259,0.0061555,0.022689,0.016764,0.014253,0.0076615,0.0082648,0.024264,0.014958,0.019943,0.019933,0.014984,0.0064867,0.023012,0.007902,0.017997,0.009255,0.021319
0.025113,0.010781,0.022831,0.024345,0.021523,0.019726,0.020467,0.011896,0.017553,0.028568,0.028418,0.015351,0.023539,0.010752,0.024919,0.024311,0.011176,0.023307,0.026739,0.026793,0.020726,0.023504,0.023309,0.023116,0.022553,0.017364,0.028267,0.02313,0.014309,0.021988,0.021067,0.016387,0.023284,0.01582,0.019758,0.024972,0.026125,0.027109,0.012906,0.022663,0.028421,0.02386,0.019708,0.024227,0.010163,0.017671,0.020782,0.012273,0.026399,0.012433,0.014104,0.017918,0.029985,0.02336,0.028201,0.026298,0.016994,0.02265,0.021442,0.012606,0.010409,0.01305,0.012943,0.01843,0.029818,0.015043,0.017392,0.028511,0.014145,0.025204,0.014357,0.024613,0.022264,0.022508,0.017008,0.013769,0.016345,0.0176,0.013432,0.014611,0.012863,0.011014,0.021496,0.011266,0.017274,0.018239,0.022551,0.012143,0.010922,0.019638,0.014508,0.01569,0.019347,0.0146,0.028825,0.0138,0.018684,0.020491,0.02407,0.019949,0.024923,0.02327,0.015364,0.028996,0.024634,0.017936,0.027958,0.023071,0.027121,0.010018,0.024784,0.029484,0.016793,0.028122,0.025142,0.01625,0.025033,0.025922,0.017774,0.010567,0.021918,0.026478,0.012211,0.014323,0.02453,0.024325,0.020126,0.016099,0.017185,0.019839,0.011871,0.013566,0.025406,0.011765,0.021995,0.026855,0.02206,0.014107,0.024153,0.021232,0.011113,0.019565,0.016837,0.012663,0.023434,0.023454,0.015465,0.017981,0.014272,0.016505,0.017968,0.012099,0.017807,0.016839,0.020268,0.024849,0.01097,0.021477,0.016617,0.01067,0.021376,0.021069,0.026883,0.013553,0.012074,0.024613,0.024099,0.01906,0.021625,0.020492,0.028592,0.023312,0.027993,0.015404,0.027673,0.026641,0.017626,0.027509,0.0097721,0.029132,0.028186,0.027577,0.011095,0.016985,0.020027,0.025051,0.023904,0.029438,0.026812,0.018357,0.02708,0.019416,0.018618,0.028952,0.026318,0.015184,0.022386,0.029126,0.026229,0.023631
